id,program_id,order,code,website,enacted,enactedtext,effective,effectivetext,expired,expiredtext,file_key,file_name
4713,5895,,"Code of Ordinances Sec. 656.361.15. - Rooftops.",https://www.municode.com/library/fl/jacksonville/codes/code_of_ordinances?nodeId=ZOSE_CH656ZOCO_PT3SCDIRE_SPHDOOVZODODIRE_S656.361.15RO,,,,,,,,
4714,4927,,"Miami 21 Article 3.8 Sustainability",http://www.miami21.org/PDFs/Article3-General_to_Zones-2008-April.pdf,"2008-04-08 04:00:00",,,,,,,
4715,5897,,"Miami 21 Sec. 3.14 Public Benefits Program",http://www.miami21.org/PDFs/Article3-General_to_Zones-2008-April.pdf,,,,,,,,
4716,5898,,"CIty of Fresno, Ord. 2008-23, § 1",https://www.municode.com/library/ca/fresno/codes/code_of_ordinances?nodeId=MUCOFR_CH4CIPUCOSA_ART1PUPEPRCOSEWO_S4-116INSOENSYCONECINEBU,,,"2008-05-04 04:00:00",,,,,
4717,5899,,"San Bernardino County, CA Code of Ordinances",,,,,,,,,
4718,5900,,"CIty of Fresno, Ord. 2008-23, § 1",https://www.municode.com/library/ca/fresno/codes/code_of_ordinances?nodeId=MUCOFR_CH4CIPUCOSA_ART1PUPEPRCOSEWO_S4-116INSOENSYCONECINEBU,,,"2008-05-04 04:00:00",,,,,
4719,5901,,"San Bernardino County, CA Code of Ordinances",,,,,,,,,
4720,5902,,"Code of Ordinances Sec. 656.361.15. - Rooftops.",https://www.municode.com/library/fl/jacksonville/codes/code_of_ordinances?nodeId=ZOSE_CH656ZOCO_PT3SCDIRE_SPHDOOVZODODIRE_S656.361.15RO,,,,,,,,
4721,5903,,"Miami 21 Sec. 3.14 Public Benefits Program",http://www.miami21.org/PDFs/Article3-General_to_Zones-2008-April.pdf,,,,,,,,
4722,5904,,"County of Los Angeles, Ordinace No. 0043",,,,,2002,,,,
4723,5905,,"San Bernardino County, CA Code of Ordinances",,,2013,,,,,,
4724,5906,,"San Francisco Environment Code",http://library.amlegal.com/nxt/gateway.dll/California/environment/environmentcode?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$sync=1,,,,,,,,
4725,5907,,"The City of Long Beach’s 2010 Citywide Strategic Plan",http://www.longbeach.gov/finance/media-library/documents/city-budget-and-finances/budget/budget-documents/fy-06-adopted-budget-webpage/appendices/,,2010,,,,,,
4726,5908,,"Oakland's Green Building Ordinance",http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak023138.pdf,"2010-04-21 04:00:00",,,,,,,
4727,5908,,"CALGreen - California Green Building Code",https://www.dgs.ca.gov/BSC/Resources/Page-Content/Building-Standards-Commission-Resources-List-Folder/CALGreen,"2016-09-13 04:00:00",,"2014-01-01 05:00:00",,,,,
4728,5909,,"Minn. Stat. § 216C.414",https://www.revisor.mn.gov/statutes/?id=216C.414,"2013-05-23 04:00:00",,,,,,,
4729,5910,,"California Solar Rights Act",http://www.leginfo.ca.gov/cgi-bin/displaycode?section=gov&group=65001-66000&file=65850-65863.13,,1978,,,,,,
4730,5910,,"County of Santa Clara Ordinance Code C12-173",https://library.municode.com/ca/santa_clara_county/codes/code_of_ordinances?nodeId=TITCCODELAUS_DIVC12SULADE_CHISU_ART4RE_PT9SOACSUDE_SC12-173.1DE,"1980-10-01 04:00:00",,,,,,,
4731,5911,,"California Solar Rights Act",http://ohp.parks.ca.gov/?page_id=25664,,,,,,,,
4732,5911,,"County of Santa Clara Ordinance Code C12-173.3",https://library.municode.com/ca/santa_clara_county/codes/code_of_ordinances?nodeId=TITCCODELAUS_DIVC12SULADE_CHISU_ART4RE_PT9SOACSUDE_SC12-173.3SOACEAENRE,"1980-10-01 04:00:00",,,,,,,
4733,5912,,"County of Santa Clara Ordinance Code",https://www.municode.com/library/ca/santa_clara_county/codes/code_of_ordinances?nodeId=COSACLORCO,"1980-10-01 04:00:00",,,,,,,
4734,5913,,"County of Santa Clara Ordinance Code",https://www.municode.com/library/ca/santa_clara_county/codes/code_of_ordinances?nodeId=COSACLORCO,,,"2016-09-12 04:00:00",,,,,
4735,5917,,"City of Chicago Solar Zoning Policy",https://www.cityofchicago.org/content/dam/city/depts/zlup/Sustainable_Development/Publications/City_of_Chicago_Solar_Zoning_Policy_Updated.pdf,,"November 2015",,,,,,
4736,5919,,"Article 37 of the Municipal Zoning Code",http://www.cityofboston.gov/images_documents/Article%2037%20Green%20Buildings%20LEED_tcm3-2760.pdf,"2007-01-10 05:00:00",,,,,,,
4739,5920,,"Order No. 25,932",https://www.puc.nh.gov/Regulatory/Docketbk/2015/15-137/ORDERS/15-137_2016-08-02_ORDER_25932.PDF,"2016-08-02 04:00:00",,,,,,,
4742,3037,,"S 7110",https://www.nysenate.gov/legislation/bills/2015/S7110,"2016-09-30 04:00:00",,"2016-09-30 04:00:00",,"2018-12-31 05:00:00",,,
4743,5921,,"Minneapolis Code of Ordinances 535.820",https://library.municode.com/mn/minneapolis/codes/code_of_ordinances?nodeId=MICOOR_TIT20ZOCO_CH535REGEAP_ARTXIISOENSY,,,,,,,,
4744,5922,,"Minneapolis Code of Ordinances 535.690",https://library.municode.com/mn/minneapolis/codes/code_of_ordinances?nodeId=MICOOR_TIT20ZOCO_CH535REGEAP_ARTXWIENCOSY,,,,,,,,
4745,5923,,"Ordinance 67414",https://www.stlouis-mo.gov/government/city-laws/ordinances/ordinance.cfm?ord=67414,,,"2007-03-16 04:00:00",,,,,
4746,5924,,"Broward County Code of Ordinances",https://www.municode.com/library/fl/broward_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH39ZO_ARTIXGEPR_S39-109ROPHSOSY,,,,,,,,
4747,5925,,"Broward County Resolution No. 2014 - 054",http://www.broward.org/NaturalResources/ClimateChange/Documents/2014-054-resolution%20.pdf,,,,,,,,
4748,5926,,"Hillsborough County Land Development Code - Wind Energy Conversion Systems",https://www.municode.com/library/fl/hillsborough_county/codes/land_development_code?nodeId=ARTVIDESTIMRE_PT6.11.00SPCOUS_S6.11.118WIENCOSYWE,,,,,,,,
4749,5926,,"Hillsborough County Land Development Code - Solar Energy Production Facility",https://www.municode.com/library/fl/hillsborough_county/codes/land_development_code?nodeId=ARTVIDESTIMRE_PT6.11.00SPCOUS_S6.11.125SOENPRFA,,,,,,,,
4750,303,,"B21-0650 (RPS Expansion Amendment Act of 2016)",http://lims.dccouncil.us/Download/35409/B21-0650-SignedAct.pdf,"2016-07-25 04:00:00",,"2016-10-08 04:00:00",,,,,
4751,5929,,"NRS 701A.450",https://www.leg.state.nv.us/NRs/NRS-701A.html,,,,,,,,
4752,5930,,"Executive Order Number 07-126",http://www.fsec.ucf.edu/en/media/enews/2007/pdf/07-126-actions.pdf,"2007-07-13 04:00:00",,,,,,,
4753,5931,,"Municipal Code 232",http://www.codepublishing.com/AZ/Phoenix/frameless/index.pl?path=../html/PhoenixAX2/PhoenixAX2232.html,,,,,,,,
4755,791,,"NRS 704.744",http://www.leg.state.nv.us/NRS/NRS-704.html#NRS704Sec774,,,,,,,,
4756,791,,"NV Energy Rule 15",https://www.nvenergy.com/company/rates/snv/rules/images/Rule_15_South.pdf,,,,,,,,
4757,5932,,"Permitting Table",https://www.tucsonaz.gov/files/gs/TucsonSolarFarms-PermitsRequired.pdf,,,,,,,,
4758,5933,,"Pima County Zoning Code 18.07.030 (P)",http://webcms.pima.gov/cms/One.aspx?portalId=169&pageId=62064,,,,,,,,
4760,5934,,"Denver 2020 Sustainability Goals",https://www.denvergov.org/content/dam/denvergov/Portals/779/documents/2020%20Sustainability%20Goals%20071715.pdf,,,,,,,,
4761,5422,,"South Dakota Code § 1-16G-56 et seq.",http://www.sdlegislature.gov/Statutes/Codified_Laws/DisplayStatute.aspx?Type=Statute&Statute=1-16G,,,,,,,,
4762,5786,,"30 V.S.A. § 8001 et seq.",http://legislature.vermont.gov/statutes/chapter/30/089,"2015-06-11 04:00:00",,"2015-07-01 04:00:00",,,,,
4763,5786,,"Order Implementing the Renewable Energy Standard",http://puc.vermont.gov/sites/psbnew/files/doc_library/8550-final-order.pdf,"2016-06-28 04:00:00",,"2017-01-01 05:00:00",,,,,
4764,836,,"H.B. 1116",http://www.gencourt.state.nh.us/bill_status/billText.aspx?id=293&txtFormat=html,"2016-05-02 04:00:00",,"2016-05-02 04:00:00",,,,,
4765,5936,,"Guide to Installing a Solar Electric System",http://www.seattle.gov/light/solarenergy/docs/scl_electricsolarguide_110615.pdf,,,,,,,,
4767,38,,"S.B 2420",http://www.njleg.state.nj.us/2014/Bills/S2500/2420_R2.PDF,"2015-08-10 04:00:00",,"2015-08-10 04:00:00",,,,,
4768,5940,,"Wichita City - Code of Ordinances",https://www.municode.com/library/ks/wichita/codes/code_of_ordinances?nodeId=TIT29SOEN,,,,,,,,
4770,5941,,"Omaha, Nebraska - Code of Ordinances",https://www.municode.com/library/ne/omaha/codes/code_of_ordinances?nodeId=PTIIMUCO_CH55ZO_ARTXXADPR_S55-884SPUSPEPR,,,,,,,,
4780,5942,,"Section 40-9B-1 ""Tax Incentive Reform Act of 1992""",http://alisondb.legislature.state.al.us/alison/codeofalabama/1975/coatoc.htm,,,,,"2018-12-31 05:00:00",,,
4788,5943,,"Section 40-9B-1 ""Tax Incentive Reform Act of 1992""",http://alisondb.legislature.state.al.us/alison/codeofalabama/1975/coatoc.htm,,,,,"2023-12-31 05:00:00",,,
4790,5944,,"San Antonio - Code of Ordinances",https://www.municode.com/library/tx/san_antonio/codes/code_of_ordinances?nodeId=PTIICO_CH10BULACO_ARTXENCOCO,,,,,,,,
4804,5945,,"Solar Energy Program Guidelines",http://dced.pa.gov/download/solar-energy-program-guidelines-2016/?wpdmdl=67690,"2016-11-11 05:00:00",,,,,,,
4805,584,,"S.B. 2814",http://www.ilga.gov/legislation/fulltext.asp?DocName=09900SB2814enr&GA=99&SessionId=88&DocTypeId=SB&LegID=96125&DocNum=2814&GAID=13&Session=,"2016-12-07 05:00:00",,"2017-01-01 05:00:00",,"2026-12-31 05:00:00",,uploads/programs/584/1481297904/3eaa77ce-5cf6-43b2-8fff-fe29a10200ab.pdf,"illinois rps bill 2016.pdf"
4806,3031,,"NJ BPU order approving clean energy budget for FY2017",http://www.njcleanenergy.com/files/file/Library/6-29-16-8I.pdf,"2017-01-10 05:00:00",,,,,,,
4807,983,,"LA PSC Order, Docket No. R-33929",http://lpscstar.louisiana.gov/star/ViewFile.aspx?Id=c30efc2b-faaf-44b5-b9b5-05d5828f3481,"2016-12-08 05:00:00",,"2016-12-08 05:00:00",,"2016-12-08 05:00:00",,,
4809,2700,,"S.B. 2814",http://www.ilga.gov/legislation/99/SB/PDF/09900SB2814enr.pdf,"2016-12-07 05:00:00",,"2017-01-01 05:00:00",,,,,
4812,5362,,"RIGL §42-64-13.2",http://webserver.rilin.state.ri.us/Statutes/title42/42-64/42-64-13.2.htm,,,,,,,,
4831,1085,,"H.B. 1106 Clean Energy Jobs- RPS Revisions",http://mgaleg.maryland.gov/2016RS/bills/hb/hb1106e.pdf,"2017-02-02 05:00:00",,"2016-10-01 04:00:00",,,,,
4843,4513,,"Case No 15-M-0252 (Authorizing energy efficiency portfolio budgets and targets for 2016- 2018)",http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=14-M-0094&submit=Search+by+Case+Number,"2016-01-22 05:00:00",,"2016-01-22 05:00:00",,,,,
4856,21863,,"Case 14-M-0101 Order Adopting Regulatory Policy Framework and Implementation Plan",,"2015-02-26 05:00:00",,"2015-02-26 05:00:00",,,,uploads/programs/21863/1487884791/a5ff9fa6-594f-4b83-97db-09cbf43c9261.pdf,{0B599D87-445B-4197-9815-24C27623A6A0}.pdf
4857,21863,,"Case 15-M-0252 Order Authorizing Utility Administered Energy Efficiency Portfolio Budgets and Targets",,"2016-01-22 05:00:00",,"2016-01-22 05:00:00",,"2018-01-22 05:00:00",,uploads/programs/21863/1487884887/26610a71-31aa-4574-b4d1-0d362ad55cc0.pdf,{37C417DD-AEE4-470F-BB71-79878BA2EB18}.pdf
4858,453,,"NY PSC Order Case 15-E-0751, Order on Net metering transition",,"2017-03-09 05:00:00",,"2017-03-09 05:00:00",,,,uploads/programs/453/1489500818/9e58a7ac-26e1-4574-b316-de5fd48236b1.pdf,"PSC Order 15_E_0751.pdf"
4859,807,,"Revised Net Metering Rules",http://psb.vermont.gov/sites/psbnew/files/doc_library/rulemaking-5100-attachment-a-on-reconsideration-08292016.pdf,"2016-08-29 04:00:00",,"2017-01-01 05:00:00",,,,,
4860,2523,,"N.H PUC Order No. 25,978",https://www.puc.nh.gov/Regulatory/Docketbk/2016/16-850/ORDERS/16-850_2017-01-17_ORDER_25978.PDF,"2017-01-17 05:00:00",,"2017-01-17 05:00:00",,,,,
4861,3363,,"High Performance Building Standards",http://architecture.mt.gov/Portals/14/docs/Design/HPBS%20-%20Adopted%20v3%20March%202019.pdf?ver=2019-05-14-063323-753,,,,,,,,
4863,40,,"S.B. 1393 Community Solar Pilot Programs",https://lis.virginia.gov/cgi-bin/legp604.exe?171+sum+SB1393,"2017-03-16 04:00:00",,"2017-07-01 04:00:00",,,,,
4864,1277,,"Final Order (Case No. 16-00148-UT)",http://164.64.85.108/index.asp,"2016-11-23 05:00:00",,"2016-11-23 05:00:00",,,,,
4865,5487,,"H.B. 2528",https://apps.azleg.gov/BillStatus/GetDocumentPdf/454054,"2017-05-10 04:00:00",,"2017-12-31 05:00:00",,,,,
4866,5488,,"H.B. 2528",https://apps.azleg.gov/BillStatus/GetDocumentPdf/454054,"2017-05-10 04:00:00",,"2017-12-31 05:00:00",,,,,
4867,3570,,"A.R.S. § 43-1164.01",http://www.azleg.gov/viewdocument/?docName=http://www.azleg.gov/ars/43/01164-01.htm,,"7/10/2009 (subsequently amended)",,1/1/2010,,,,
4868,3570,,"H.B. 2528",https://apps.azleg.gov/BillStatus/GetDocumentPdf/454054,"2017-05-10 04:00:00",,"2017-12-31 05:00:00",,,,,
4869,3093,,"A.C.C. Decision No. 75859",http://docket.images.azcc.gov/0000176114.pdf,"2017-01-03 05:00:00",,"2017-01-03 05:00:00",,,,,
4870,280,,"Order Adopting Rule (Docket No. 2016-00222)",,"2017-03-01 05:00:00",,"2017-03-01 05:00:00",,,,,
4872,22037,,"M.G.L. ch. 23M",https://malegislature.gov/Laws/GeneralLaws/PartI/TitleII/Chapter23M,"2016-08-08 04:00:00",,"2016-11-06 04:00:00",,,,,
4873,5293,,"PSB Rule 5.100",http://psb.vermont.gov/sites/psbnew/files/doc_library/rulemaking-5100-attachment-a-on-reconsideration-08292016.pdf,,,,,,,,
4874,5406,,"Utah Code § 11-42a",https://le.utah.gov/xcode/Title11/Chapter42A/11-42a.html?v=C11-42a_2017032820170328,"2017-03-28 04:00:00",,"2017-03-28 04:00:00",,,,,
4875,83,,"H.B. 23",https://le.utah.gov/~2017/bills/static/HB0023.html,"2017-03-17 04:00:00",,"2017-05-09 04:00:00",,,,,
4877,452,,"H.P 810 / L.D. 1147",http://legislature.maine.gov/bills/getPDF.asp?paper=HP0810&item=5&snum=128,"2017-07-20 04:00:00",,"2017-10-18 04:00:00",,,,,
4878,384,,"H.B. 20",http://leg.mt.gov/bills/2017/billhtml/HB0020.htm,"2017-03-30 04:00:00",,"2017-03-30 04:00:00",,,,,
4879,37,,"H.B. 219",http://leg.mt.gov/bills/2017/billhtml/HB0219.htm,"2017-05-03 04:00:00",,"2017-05-03 04:00:00",,,,,
4880,2523,,"S.B. 51",http://www.gencourt.state.nh.us/bill_status/billText.aspx?id=871&txtFormat=html&sy=2017,"2017-06-02 04:00:00",,"2017-06-02 04:00:00",,,,,
4881,2523,,"S.B. 129",http://www.gencourt.state.nh.us/bill_status/billText.aspx?id=957&txtFormat=html&sy=2017,"2017-07-11 04:00:00",,"2017-07-11 04:00:00",,,,,
4882,3976,,"H.B. 1012",https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1012P.htm&Session=2017&Version=Printed&Bill=1012,"2017-02-15 05:00:00",,"2017-07-01 04:00:00",,,,,
4883,376,,"H.B. 1021",http://laws.flrules.org/2017/149,"2017-06-23 04:00:00",,"2017-07-01 04:00:00",,,,,
4884,3981,,"H.B. 1181",http://www.legis.nd.gov/assembly/65-2017/documents/17-0414-04000.pdf,"2017-04-13 04:00:00",,"2017-08-01 04:00:00",,,,,
4886,1246,,"HB 589",http://www.ncleg.net/Sessions/2017/Bills/House/PDF/H589v6.pdf,"2017-07-27 04:00:00",,"2017-07-27 04:00:00",,,,,
4887,342,,"S.B. 309",https://iga.in.gov/legislative/2017/bills/senate/309#document-7d037e18,"2017-05-02 04:00:00",,"2017-07-01 04:00:00",,,,,
4888,22042,,"Utah Code § 57-8a-7",https://le.utah.gov/xcode/Title57/Chapter8A/57-8a-P7.html?v=C57-8a-P7_2017050920170509,"2017-03-25 04:00:00",,"2017-05-09 04:00:00",,,,,
4889,22042,,"Utah Code § 10-9a-610",https://le.utah.gov/xcode/Title10/Chapter9A/10-9a-S610.html?v=C10-9a-S610_1800010118000101,,,,,,,,
4892,5004,,"S.B 637",http://webserver.rilin.state.ri.us/BillText/BillText17/SenateText17/S0637A.pdf,"2017-06-30 04:00:00",,"2017-06-30 04:00:00",,,,,
4899,195,,"Public Act No. 17-144",http://search.cga.state.ct.us/2017/ACT/pa/2017PA-00144-R00HB-07036-PA.htm,"2017-10-30 04:00:00",,"2017-10-30 04:00:00",,,,,
4903,262,,"H.B 118",http://www.legis.state.pa.us/cfdocs/billinfo/bill_history.cfm?syear=2017&sind=0&body=H&type=B&bn=118,"2017-10-30 04:00:00",,,,,,,
4904,1596,,"A 260",http://nyassembly.gov/leg/?default_fld=&leg_video=&bn=A00260&term=2017&Summary=Y&Actions=Y&Text=Y,"2017-10-23 04:00:00",,"2017-10-23 04:00:00",,,,,
4905,287,,"Docket 4743",http://www.ripuc.org/eventsactions/docket/4743-Tesla-Sunrun-Ord22991_12-22-17.pdf,"2017-12-20 05:00:00",,,,,,,
4908,22048,,"Cal Rev & Tax Code § 6377.1",https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=6377.1.,"2017-07-25 04:00:00",,"2018-01-01 05:00:00",,"2030-07-01 04:00:00",,,
4910,40,,"H 1451",https://lis.virginia.gov/cgi-bin/legp604.exe?181+ful+CHAP0415+pdf,,,"2018-03-23 04:00:00",,,,,
4911,564,,"A.B. 3723",http://www.njleg.state.nj.us/2018/Bills/A4000/3723_I1.PDF,"2018-05-23 04:00:00",,"2018-05-23 04:00:00",,,,,
4913,38,,"A.B. 3723",http://www.njleg.state.nj.us/2018/Bills/A4000/3723_I1.PDF,"2018-05-23 04:00:00",,"2018-05-23 04:00:00",,,,,
4914,303,,"64 DCR 4231",https://www.dcregs.dc.gov/Common/NoticeDetail.aspx?NoticeId=N0063353,"2017-05-05 04:00:00",,,,,,,
4915,22051,,"A.B. 3723",http://www.njleg.state.nj.us/2018/Bills/A4000/3723_I1.PDF,"2018-05-23 04:00:00",,,,,,,
4918,4360,,"A.B. 3723",http://www.njleg.state.nj.us/2018/Bills/A4000/3723_I1.PDF,"2018-05-23 04:00:00",,,,,,,
4919,41,,"Vermont PUC Order Re: Biennial Update of the Net Metering Program",,"2018-05-01 04:00:00",,,,,,uploads/programs/41/1530553859/e5161df1-b2f4-435c-8a79-aa5b1a26219b.pdf,840929777334850onbase-unity_759866314183207932843710.pdf
4920,840,,"SB 100",https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180SB100,"2018-09-10 04:00:00",,,,,,,
4921,3016,,"ORC Â§3318:1-9-01",http://codes.ohio.gov/oac/3318:1-9-01v1,"2012-08-10 04:00:00",,,,,,,
4925,277,,"S.B. 9",https://cga.ct.gov/2018/ACT/pa/pdf/2018PA-00050-R00SB-00009-PA.pdf,"2018-05-24 04:00:00",,,,,,,
4926,271,,"S.B. 18-009",https://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_009_signed.pdf,"2018-03-22 04:00:00",,"2018-08-08 04:00:00",,,,,
4928,21863,,"CASE 18-M-0084 - In the Matter of a Comprehensive Energy Efficiency Initiative.",,"2018-11-13 05:00:00",,,,,,,
4929,2324,,"Case No 14-M-0094 Proceeding on Motion of the Commissioner to Consider a Clean Energy Fund",http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=14-M-0094&submit=Search+by+Case+Number,,,,,,,,
4930,22072,,"Real Property Tax Law § 487",http://public.leginfo.state.ny.us/lawssrch.cgi?NVLWO:,"2017-10-23 04:00:00",,"2018-01-01 05:00:00",,"2025-01-01 05:00:00",,,
4931,22076,,"MD Tax Code § 10-719",http://mgaleg.maryland.gov/2019RS/Statute_Google/gtg/10-719.pdf,,,,,,,,
4937,22097,,"Case 18-E-0130 Order Establishing Energy Storage Goal and Deployment Policy",,,,"2018-12-13 05:00:00",,"2018-12-13 05:00:00",,,
4938,22097,,"Program Manual",,,,,,,,,
4943,22098,,"Case 18-E-0130 Order Establishing Energy Storage Goal and Deployment Policy",,,,,,,,,
4944,22098,,"Program Manual",,,,,,,,,
4945,5426,,"Florida Statutes § 193.624",http://www.leg.state.fl.us/Statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0100-0199/0193/Sections/0193.624.html,,,,,,,,
4953,2372,,"PSC Order, Docket No. 2015-362-E",https://dms.psc.sc.gov/Attachments/Order/11891e05-689d-4fe7-8816-c959480feb4e,"2016-04-26 04:00:00",,,,,,,
4954,3049,,"Sustainable Buildings Policy",https://www.chambleega.com/DocumentCenter/View/1791/051617-Sustainable-Buildings-Policy?bidId=,,,,,,,,
4955,3049,,"Sustainable Purchasing Policy",https://www.chambleega.com/DocumentCenter/View/1793/051617-Sustainable-Purchasing-Policy?bidId=,,,,,,,,
4956,2820,,"Executive Order No. 97",https://www1.nyc.gov/assets/oec/1Executive%20Order_97_OEC.pdf,,,"2006-11-20 05:00:00",,"2006-11-20 05:00:00",,,
4957,4750,,"Environmentally Preferred Purchasing Policy",https://www.sanantonio.gov/purchasing/procurement/eppp#12776553-policy,,,,,,,,
4958,22110,,"Philadelphia City Council Bill No. 190378",https://phila.legistar.com/LegislationDetail.aspx?ID=3943381&GUID=54A26DAA-96BD-4AD9-969F-ED77B7F9EE5B&Options=ID%7CText%7C&Search=solar,"2019-08-14 04:00:00",,"2019-08-14 04:00:00",,"2024-12-31 05:00:00",,,
4959,281,,"Order on Net Metering and Energy Storage Systems (Docket 17-146-A)",https://fileservice.eea.comacloud.net/FileService.Api/file/FileRoom/10333338,"2019-02-01 05:00:00",,,,,,,
4960,281,,"Order on Net Metering, Smart Provision, and the Forward Capacity Market (Docket 17-146-B)",https://fileservice.eea.comacloud.net/FileService.Api/file/FileRoom/10333339,"2019-02-01 05:00:00",,,,,,,
4962,281,,"Clarifying Order on Net Metering, SMART Provision, and the Forward Capacity Market (Docket 17-146-D)",https://fileservice.eea.comacloud.net/FileService.Api/file/FileRoom/10749779,"2019-05-28 04:00:00",,,,,,,
4963,22111,,"Chapter 75 of the Acts of 2016",https://malegislature.gov/Laws/SessionLaws/Acts/2016/Chapter75,"2016-04-11 04:00:00",,,,,,,
4964,22111,,"225 CMR 20.00",https://www.mass.gov/doc/225-cmr-2000-solar-massachusetts-renewable-target-smart-program/download,"2017-08-25 04:00:00",,,,,,,
4966,22111,,"Order Approving Model SMART Provision",https://fileservice.eea.comacloud.net/FileService.Api/file/FileRoom/9848498,"2018-09-26 04:00:00",,,,,,,
4969,22112,,"CA Public Utilities Code § 2835 et seq.",https://leginfo.legislature.ca.gov/faces/codes_displayText.xhtml?lawCode=PUC&division=1.&title=&part=2.&chapter=7.7.&article=,,,"2011-01-01 05:00:00",,,,,
4970,22112,,"CPUC Decision No. 13-10-040",http://docs.cpuc.ca.gov/PublishedDocs/Published/G000/M079/K533/79533378.PDF,"2013-10-21 04:00:00",,,,,,,
4971,22113,,"H.B. 4568",https://malegislature.gov/Bills/189/House/H4568,"2016-08-08 04:00:00",,,,,,,
4972,22113,,"H.B. 4857",https://malegislature.gov/Bills/190/H4857,"2018-08-09 04:00:00",,,,,,,
4975,22114,,"A.B. 3723",https://www.njleg.state.nj.us/2018/Bills/PL18/17_.PDF,"2018-05-23 04:00:00",,,,,,,
4976,22115,,"PSC Order",http://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId={FDE2C318-277F-4701-B7D6-C70FCE0C6266},"2018-12-13 05:00:00",,,,,,,
4977,22115,,"Senate Bill 6599",https://assembly.state.ny.us/leg/?default_fld=&leg_video=&bn=S06599&term=2019&Summary=Y&Actions=Y&Text=Y,"2019-07-18 04:00:00",,,,,,,
4978,22116,,"NRS 704.791, et seq.",https://www.leg.state.nv.us/NRS/NRS-704.html#NRS704Sec791,,,"2017-07-01 04:00:00",,,,,
4979,22116,,"PUCN Order",http://pucweb1.state.nv.us/PDF/AxImages/DOCKETS_2015_THRU_PRESENT/2017-7/44671.pdf,"2020-03-12 04:00:00",,,,,,,
4980,7,,"Idaho Code § 55-115",https://legislature.idaho.gov/statutesrules/idstat/title55/t55ch1/sect55-115/,,,"2019-07-01 04:00:00",,,,,
4983,4,,"ORS § 94.778",https://www.oregonlaws.org/ors/94.778,,,,,,,,
4984,313,,"Wis. Stat. § 60.61",https://docs.legis.wisconsin.gov/statutes/statutes/60/VIII/61/2/i,,,,,,,,
